,user_id,gender,occupation,zipcode,age_desc,occ_desc
1792,1793,MALE,4,20008,25-34,COLLEGE/GRAD STUDENT
1793,1794,MALE,11,20878,25-34,LAWYER
1794,1795,MALE,17,20724,18-24,TECHNICIAN/ENGINEER
1795,1796,MALE,11,20852,50-55,LAWYER
1796,1797,MALE,7,52003,35-44,EXECUTIVE/MANAGERIAL
1797,1798,MALE,11,22204,45-49,LAWYER
1798,1799,MALE,11,70118,35-44,LAWYER
1799,1800,MALE,4,70118,18-24,COLLEGE/GRAD STUDENT
1800,1801,FEMALE,6,54729,25-34,DOCTOR/HEALTH CARE
1801,1802,MALE,4,22903,18-24,COLLEGE/GRAD STUDENT
1802,1803,MALE,2,50021,25-34,ARTIST
1803,1804,MALE,7,22314,25-34,EXECUTIVE/MANAGERIAL
1804,1805,MALE,4,22401,18-24,COLLEGE/GRAD STUDENT
1805,1806,MALE,4,22032,18-24,COLLEGE/GRAD STUDENT
1806,1807,MALE,17,20742,18-24,TECHNICIAN/ENGINEER
1807,1808,FEMALE,4,22031,18-24,COLLEGE/GRAD STUDENT
1808,1809,FEMALE,14,12189,25-34,SALES/MARKETING
1809,1810,MALE,13,90210,50-55,RETIRED
1810,1811,MALE,2,08825,56+,ARTIST
1811,1812,FEMALE,12,48103,25-34,PROGRAMMER
1812,1813,FEMALE,6,90035,35-44,DOCTOR/HEALTH CARE
1813,1814,MALE,7,10014,50-55,EXECUTIVE/MANAGERIAL
1814,1815,MALE,1,30707,UNDER 18,ACADEMIC/EDUCATOR
1815,1816,FEMALE,9,56007,35-44,HOMEMAKER
1816,1817,MALE,1,53706,35-44,ACADEMIC/EDUCATOR
1817,1818,MALE,8,02254,UNDER 18,FARMER
1818,1819,FEMALE,12,45249,35-44,PROGRAMMER
1819,1820,MALE,20,50265,25-34,WRITER
1820,1821,MALE,20,43315,25-34,WRITER
1821,1822,FEMALE,0,53713,25-34,OTHER OR NOT SPECIFIED
1822,1823,FEMALE,1,92801,35-44,ACADEMIC/EDUCATOR
1823,1824,FEMALE,4,43560,18-24,COLLEGE/GRAD STUDENT
1824,1825,MALE,7,50310,25-34,EXECUTIVE/MANAGERIAL
1825,1826,MALE,11,49265,45-49,LAWYER
1826,1827,FEMALE,1,07721,25-34,ACADEMIC/EDUCATOR
1827,1828,MALE,4,07030,18-24,COLLEGE/GRAD STUDENT
1828,1829,MALE,16,07302,25-34,SELF-EMPLOYED
1829,1830,MALE,4,12180,18-24,COLLEGE/GRAD STUDENT
1830,1831,MALE,4,53190,18-24,COLLEGE/GRAD STUDENT
1831,1832,FEMALE,4,14433,18-24,COLLEGE/GRAD STUDENT
1832,1833,MALE,17,07030,18-24,TECHNICIAN/ENGINEER
1833,1834,MALE,5,10990,35-44,CUSTOMER SERVICE
1834,1835,MALE,19,11501,25-34,UNEMPLOYED
1835,1836,MALE,0,10016,25-34,OTHER OR NOT SPECIFIED
1836,1837,MALE,2,08817,25-34,ARTIST
1837,1838,MALE,7,10011,35-44,EXECUTIVE/MANAGERIAL
1838,1839,MALE,4,07940,18-24,COLLEGE/GRAD STUDENT
1839,1840,MALE,12,11217,25-34,PROGRAMMER
1840,1841,MALE,0,95037,18-24,OTHER OR NOT SPECIFIED
1841,1842,MALE,4,53190,18-24,COLLEGE/GRAD STUDENT
1842,1843,MALE,12,10014,25-34,PROGRAMMER
1843,1844,FEMALE,4,53711,18-24,COLLEGE/GRAD STUDENT
1844,1845,MALE,2,10002,25-34,ARTIST
1845,1846,MALE,12,95051,45-49,PROGRAMMER
1846,1847,MALE,4,60047,18-24,COLLEGE/GRAD STUDENT
1847,1848,MALE,5,10011,35-44,CUSTOMER SERVICE
1848,1849,MALE,7,11747,35-44,EXECUTIVE/MANAGERIAL
1849,1850,MALE,5,12582,18-24,CUSTOMER SERVICE
1850,1851,MALE,19,59602,25-34,UNEMPLOYED
1851,1852,MALE,12,10036,25-34,PROGRAMMER
1852,1853,MALE,0,90803,50-55,OTHER OR NOT SPECIFIED
1853,1854,MALE,0,92346,25-34,OTHER OR NOT SPECIFIED
1854,1855,MALE,4,93004,18-24,COLLEGE/GRAD STUDENT
1855,1856,MALE,7,92065,56+,EXECUTIVE/MANAGERIAL
1856,1857,MALE,10,92106,UNDER 18,K-12 STUDENT
1857,1858,FEMALE,4,59715,18-24,COLLEGE/GRAD STUDENT
1858,1859,FEMALE,4,66049,25-34,COLLEGE/GRAD STUDENT
1859,1860,MALE,16,94591,56+,SELF-EMPLOYED
1860,1861,MALE,16,92129,50-55,SELF-EMPLOYED
1861,1862,MALE,14,95129,50-55,SALES/MARKETING
1862,1863,MALE,4,90048,18-24,COLLEGE/GRAD STUDENT
1863,1864,MALE,7,94306,35-44,EXECUTIVE/MANAGERIAL
1864,1865,FEMALE,1,94606,18-24,ACADEMIC/EDUCATOR
1865,1866,MALE,7,94043,25-34,EXECUTIVE/MANAGERIAL
1866,1867,MALE,7,95008,50-55,EXECUTIVE/MANAGERIAL
1867,1868,MALE,11,92346,50-55,LAWYER
1868,1869,MALE,14,95148,45-49,SALES/MARKETING
1869,1870,MALE,13,85248,56+,RETIRED
1870,1871,FEMALE,1,46774,45-49,ACADEMIC/EDUCATOR
1871,1872,MALE,20,92106,50-55,WRITER
1872,1873,MALE,7,02127,35-44,EXECUTIVE/MANAGERIAL
1873,1874,MALE,7,95076,45-49,EXECUTIVE/MANAGERIAL
1874,1875,MALE,12,94107,35-44,PROGRAMMER
1875,1876,MALE,12,92024,25-34,PROGRAMMER
1876,1877,FEMALE,20,90069,45-49,WRITER
1877,1878,MALE,10,92846,UNDER 18,K-12 STUDENT
1878,1879,MALE,4,29732,25-34,COLLEGE/GRAD STUDENT
1879,1880,MALE,0,91006,35-44,OTHER OR NOT SPECIFIED
1880,1881,MALE,2,95008,35-44,ARTIST
1881,1882,MALE,16,92352,35-44,SELF-EMPLOYED
1882,1883,FEMALE,0,94521,50-55,OTHER OR NOT SPECIFIED
1883,1884,MALE,20,93108,45-49,WRITER
1884,1885,MALE,17,94611,50-55,TECHNICIAN/ENGINEER
1885,1886,MALE,12,94086,25-34,PROGRAMMER
1886,1887,MALE,15,92119,56+,SCIENTIST
1887,1888,MALE,12,95124,35-44,PROGRAMMER
1888,1889,MALE,14,80023,18-24,SALES/MARKETING
1889,1890,MALE,6,94702,50-55,DOCTOR/HEALTH CARE
1890,1891,MALE,1,91335,45-49,ACADEMIC/EDUCATOR
1891,1892,MALE,20,90066,25-34,WRITER
1892,1893,FEMALE,0,90024,35-44,OTHER OR NOT SPECIFIED
1893,1894,FEMALE,7,94602,35-44,EXECUTIVE/MANAGERIAL
1894,1895,MALE,14,89119,35-44,SALES/MARKETING
1895,1896,MALE,13,92115,56+,RETIRED
1896,1897,FEMALE,2,94530,50-55,ARTIST
1897,1898,MALE,12,91101,25-34,PROGRAMMER
1898,1899,FEMALE,6,02135,45-49,DOCTOR/HEALTH CARE
1899,1900,MALE,12,94109,56+,PROGRAMMER
1900,1901,MALE,7,94024,50-55,EXECUTIVE/MANAGERIAL
1901,1902,MALE,19,93536,25-34,UNEMPLOYED
1902,1903,MALE,0,90401,35-44,OTHER OR NOT SPECIFIED
1903,1904,MALE,1,30115,18-24,ACADEMIC/EDUCATOR
1904,1905,FEMALE,20,94118,35-44,WRITER
1905,1906,FEMALE,5,91311,25-34,CUSTOMER SERVICE
1906,1907,MALE,17,94804,35-44,TECHNICIAN/ENGINEER
1907,1908,MALE,13,95129,56+,RETIRED
1908,1909,MALE,4,89146,18-24,COLLEGE/GRAD STUDENT
1909,1910,MALE,10,94707,UNDER 18,K-12 STUDENT
1910,1911,FEMALE,4,92805,18-24,COLLEGE/GRAD STUDENT
1911,1912,MALE,4,91325,25-34,COLLEGE/GRAD STUDENT
1912,1913,MALE,17,95126,25-34,TECHNICIAN/ENGINEER
1913,1914,FEMALE,14,95051,35-44,SALES/MARKETING
1914,1915,MALE,13,01938,50-55,RETIRED
1915,1916,MALE,7,90405,45-49,EXECUTIVE/MANAGERIAL
1916,1917,MALE,10,92704,18-24,K-12 STUDENT
1917,1918,FEMALE,6,95209,45-49,DOCTOR/HEALTH CARE
1918,1919,MALE,0,94525,UNDER 18,OTHER OR NOT SPECIFIED
1919,1920,FEMALE,7,80122,35-44,EXECUTIVE/MANAGERIAL
1920,1921,MALE,12,92780,56+,PROGRAMMER
1921,1922,FEMALE,7,94303,25-34,EXECUTIVE/MANAGERIAL
1922,1923,MALE,7,90026,35-44,EXECUTIVE/MANAGERIAL
1923,1924,FEMALE,6,90630,56+,DOCTOR/HEALTH CARE
1924,1925,MALE,7,92886,50-55,EXECUTIVE/MANAGERIAL
1925,1926,FEMALE,0,95404,UNDER 18,OTHER OR NOT SPECIFIED
1926,1927,MALE,7,94806,35-44,EXECUTIVE/MANAGERIAL
1927,1928,MALE,10,94501,UNDER 18,K-12 STUDENT
1928,1929,FEMALE,10,91107,UNDER 18,K-12 STUDENT
1929,1930,MALE,15,94550,25-34,SCIENTIST
1930,1931,MALE,2,94114,25-34,ARTIST
1931,1932,MALE,7,94114,25-34,EXECUTIVE/MANAGERIAL
1932,1933,MALE,19,94703,18-24,UNEMPLOYED
1933,1934,MALE,17,95014,25-34,TECHNICIAN/ENGINEER
1934,1935,MALE,10,90405,UNDER 18,K-12 STUDENT
1935,1936,MALE,0,90026,35-44,OTHER OR NOT SPECIFIED
1936,1937,MALE,11,92335,25-34,LAWYER
1937,1938,FEMALE,2,91351,25-34,ARTIST
1938,1939,FEMALE,2,94930,35-44,ARTIST
1939,1940,MALE,12,95158,25-34,PROGRAMMER
1940,1941,MALE,17,94550,35-44,TECHNICIAN/ENGINEER
1941,1942,MALE,5,04901,35-44,CUSTOMER SERVICE
1942,1943,MALE,4,91501,18-24,COLLEGE/GRAD STUDENT
1943,1944,FEMALE,4,93107,18-24,COLLEGE/GRAD STUDENT
1944,1945,MALE,20,92866,25-34,WRITER
1945,1946,MALE,14,94110,25-34,SALES/MARKETING
1946,1947,MALE,7,94041,25-34,EXECUTIVE/MANAGERIAL
1947,1948,MALE,10,93111,UNDER 18,K-12 STUDENT
1948,1949,MALE,17,92595,18-24,TECHNICIAN/ENGINEER
1949,1950,MALE,12,49024,25-34,PROGRAMMER
1950,1951,FEMALE,4,90630,18-24,COLLEGE/GRAD STUDENT
1951,1952,MALE,1,91030,35-44,ACADEMIC/EDUCATOR
1952,1953,FEMALE,2,94566,25-34,ARTIST
1953,1954,MALE,16,91402,25-34,SELF-EMPLOYED
1954,1955,MALE,19,03109,UNDER 18,UNEMPLOYED
1955,1956,MALE,0,44280,35-44,OTHER OR NOT SPECIFIED
1956,1957,FEMALE,4,23185,18-24,COLLEGE/GRAD STUDENT
1957,1958,FEMALE,1,17055,25-34,ACADEMIC/EDUCATOR
1958,1959,FEMALE,13,53092,50-55,RETIRED
1959,1960,MALE,7,55555,45-49,EXECUTIVE/MANAGERIAL
1960,1961,FEMALE,3,91911,50-55,CLERICAL/ADMIN
1961,1962,FEMALE,1,60914,18-24,ACADEMIC/EDUCATOR
1962,1963,FEMALE,9,91941,50-55,HOMEMAKER
1963,1964,FEMALE,6,89523,25-34,DOCTOR/HEALTH CARE
1964,1965,MALE,17,48304,56+,TECHNICIAN/ENGINEER
1965,1966,MALE,20,93637,25-34,WRITER
1966,1967,MALE,7,92116,50-55,EXECUTIVE/MANAGERIAL
1967,1968,MALE,11,85258,25-34,LAWYER
1968,1969,FEMALE,3,92116,25-34,CLERICAL/ADMIN
1969,1970,MALE,13,89052,50-55,RETIRED
1970,1971,FEMALE,14,80230,25-34,SALES/MARKETING
1971,1972,MALE,17,92111,45-49,TECHNICIAN/ENGINEER
1972,1973,MALE,1,22903,25-34,ACADEMIC/EDUCATOR
1973,1974,MALE,17,12159,35-44,TECHNICIAN/ENGINEER
1974,1975,MALE,4,97361,18-24,COLLEGE/GRAD STUDENT
1975,1976,MALE,5,58703,35-44,CUSTOMER SERVICE
1976,1977,MALE,6,02726,56+,DOCTOR/HEALTH CARE
1977,1978,MALE,10,43357,UNDER 18,K-12 STUDENT
1978,1979,MALE,17,49506,56+,TECHNICIAN/ENGINEER
1979,1980,MALE,7,06460,35-44,EXECUTIVE/MANAGERIAL
1980,1981,MALE,1,80303,56+,ACADEMIC/EDUCATOR
1981,1982,MALE,10,80540,UNDER 18,K-12 STUDENT
1982,1983,MALE,14,92109,25-34,SALES/MARKETING
1983,1984,MALE,10,92130,18-24,K-12 STUDENT
1984,1985,MALE,12,92122,45-49,PROGRAMMER
1985,1986,MALE,13,91977,50-55,RETIRED
1986,1987,MALE,17,62629,25-34,TECHNICIAN/ENGINEER
1987,1988,FEMALE,1,85224,25-34,ACADEMIC/EDUCATOR
1988,1989,MALE,6,02090,50-55,DOCTOR/HEALTH CARE
1989,1990,MALE,7,85257,25-34,EXECUTIVE/MANAGERIAL
1990,1991,MALE,20,48309,25-34,WRITER
1991,1992,MALE,4,85259,18-24,COLLEGE/GRAD STUDENT
1992,1993,MALE,17,99508,35-44,TECHNICIAN/ENGINEER
1993,1994,MALE,2,89012,35-44,ARTIST
1994,1995,MALE,1,85364,25-34,ACADEMIC/EDUCATOR
1995,1996,MALE,0,85621,35-44,OTHER OR NOT SPECIFIED
1996,1997,MALE,0,84108,25-34,OTHER OR NOT SPECIFIED
1997,1998,FEMALE,9,24018,50-55,HOMEMAKER
1998,1999,FEMALE,3,02113,35-44,CLERICAL/ADMIN
1999,2000,MALE,4,44685,18-24,COLLEGE/GRAD STUDENT
2000,2001,MALE,1,48197,50-55,ACADEMIC/EDUCATOR
2001,2002,FEMALE,13,02136-1522,56+,RETIRED
2002,2003,MALE,10,80014,UNDER 18,K-12 STUDENT
2003,2004,MALE,19,53572,45-49,UNEMPLOYED
2004,2005,MALE,4,58601,18-24,COLLEGE/GRAD STUDENT
2005,2006,MALE,0,66048,35-44,OTHER OR NOT SPECIFIED
2006,2007,MALE,16,80442,50-55,SELF-EMPLOYED
2007,2008,MALE,3,48220,25-34,CLERICAL/ADMIN
2008,2009,FEMALE,7,60625,35-44,EXECUTIVE/MANAGERIAL
2009,2010,MALE,4,81520,18-24,COLLEGE/GRAD STUDENT
2010,2011,FEMALE,3,01545,35-44,CLERICAL/ADMIN
2011,2012,MALE,4,49456,25-34,COLLEGE/GRAD STUDENT
2012,2013,MALE,0,60543,45-49,OTHER OR NOT SPECIFIED
2013,2014,MALE,4,53233,18-24,COLLEGE/GRAD STUDENT
2014,2015,MALE,4,01003,18-24,COLLEGE/GRAD STUDENT
2015,2016,FEMALE,2,20783,56+,ARTIST
2016,2017,MALE,17,35808,25-34,TECHNICIAN/ENGINEER
2017,2018,MALE,16,46214,35-44,SELF-EMPLOYED
2018,2019,MALE,1,27705,50-55,ACADEMIC/EDUCATOR
2019,2020,MALE,7,45011,25-34,EXECUTIVE/MANAGERIAL
2020,2021,MALE,0,61364,25-34,OTHER OR NOT SPECIFIED
2021,2022,MALE,7,60137,25-34,EXECUTIVE/MANAGERIAL
2022,2023,MALE,4,56001,18-24,COLLEGE/GRAD STUDENT
2023,2024,MALE,19,06614,UNDER 18,UNEMPLOYED
2024,2025,MALE,13,03440,56+,RETIRED
2025,2026,MALE,16,49277,50-55,SELF-EMPLOYED
2026,2027,FEMALE,9,48021,25-34,HOMEMAKER
2027,2028,MALE,6,44131,45-49,DOCTOR/HEALTH CARE
2028,2029,FEMALE,12,10011,25-34,PROGRAMMER
2029,2030,MALE,4,77345,25-34,COLLEGE/GRAD STUDENT
2030,2031,MALE,20,60640,35-44,WRITER
2031,2032,MALE,14,44614,50-55,SALES/MARKETING
2032,2033,FEMALE,20,91436,45-49,WRITER
2033,2034,FEMALE,2,01851,45-49,ARTIST
2034,2035,FEMALE,0,45212,18-24,OTHER OR NOT SPECIFIED
2035,2036,FEMALE,14,90046,25-34,SALES/MARKETING
2036,2037,MALE,14,02468,56+,SALES/MARKETING
2037,2038,FEMALE,1,33301,45-49,ACADEMIC/EDUCATOR
2038,2039,MALE,16,60060,50-55,SELF-EMPLOYED
2039,2040,FEMALE,7,02494,25-34,EXECUTIVE/MANAGERIAL
2040,2041,FEMALE,20,24015,25-34,WRITER
2041,2042,MALE,10,79358,UNDER 18,K-12 STUDENT
2042,2043,MALE,14,37931,25-34,SALES/MARKETING
2043,2044,FEMALE,0,49408,45-49,OTHER OR NOT SPECIFIED
2044,2045,FEMALE,0,24179,UNDER 18,OTHER OR NOT SPECIFIED
2045,2046,MALE,1,91711,35-44,ACADEMIC/EDUCATOR
2046,2047,MALE,10,06437,UNDER 18,K-12 STUDENT
2047,2048,MALE,6,49456,50-55,DOCTOR/HEALTH CARE
2048,2049,FEMALE,0,13210,50-55,OTHER OR NOT SPECIFIED
2049,2050,FEMALE,3,99504,35-44,CLERICAL/ADMIN
2050,2051,MALE,7,93906,35-44,EXECUTIVE/MANAGERIAL
2051,2052,MALE,10,46033,UNDER 18,K-12 STUDENT
2052,2053,MALE,11,06416,45-49,LAWYER
2053,2054,MALE,12,03110,25-34,PROGRAMMER
2054,2055,MALE,11,49008,50-55,LAWYER
2055,2056,MALE,4,56301,25-34,COLLEGE/GRAD STUDENT
2056,2057,MALE,1,49417,35-44,ACADEMIC/EDUCATOR
2057,2058,FEMALE,1,06437,56+,ACADEMIC/EDUCATOR
2058,2059,MALE,0,44130,35-44,OTHER OR NOT SPECIFIED
2059,2060,MALE,1,48304,UNDER 18,ACADEMIC/EDUCATOR
2060,2061,MALE,1,44107,56+,ACADEMIC/EDUCATOR
2061,2062,MALE,4,44646,18-24,COLLEGE/GRAD STUDENT
2062,2063,MALE,4,43138,25-34,COLLEGE/GRAD STUDENT
2063,2064,MALE,1,01020,35-44,ACADEMIC/EDUCATOR
2064,2065,MALE,6,46807,25-34,DOCTOR/HEALTH CARE
2065,2066,FEMALE,6,53202,25-34,DOCTOR/HEALTH CARE
2066,2067,MALE,16,06430,50-55,SELF-EMPLOYED
2067,2068,FEMALE,12,43528,35-44,PROGRAMMER
2068,2069,MALE,15,79068,56+,SCIENTIST
2069,2070,FEMALE,6,13210,35-44,DOCTOR/HEALTH CARE
2070,2071,MALE,7,01605,45-49,EXECUTIVE/MANAGERIAL
2071,2072,FEMALE,12,21133,50-55,PROGRAMMER
2072,2073,FEMALE,4,13148,18-24,COLLEGE/GRAD STUDENT
2073,2074,MALE,4,48197,18-24,COLLEGE/GRAD STUDENT
2074,2075,FEMALE,4,13210,25-34,COLLEGE/GRAD STUDENT
2075,2076,MALE,4,13165,18-24,COLLEGE/GRAD STUDENT
2076,2077,MALE,0,55112,18-24,OTHER OR NOT SPECIFIED
2077,2078,MALE,4,13323,18-24,COLLEGE/GRAD STUDENT
2078,2079,MALE,10,45241,UNDER 18,K-12 STUDENT
2079,2080,MALE,11,37931,25-34,LAWYER
2080,2081,MALE,17,49445,18-24,TECHNICIAN/ENGINEER
2081,2082,MALE,19,48323,UNDER 18,UNEMPLOYED
2082,2083,MALE,4,64920,18-24,COLLEGE/GRAD STUDENT
2083,2084,MALE,4,23186,18-24,COLLEGE/GRAD STUDENT
2084,2085,MALE,0,06360,18-24,OTHER OR NOT SPECIFIED
2085,2086,MALE,14,48328,35-44,SALES/MARKETING
2086,2087,MALE,0,37923-3112,25-34,OTHER OR NOT SPECIFIED
2087,2088,MALE,7,60618,50-55,EXECUTIVE/MANAGERIAL
2088,2089,MALE,17,17601,35-44,TECHNICIAN/ENGINEER
2089,2090,MALE,17,48313,35-44,TECHNICIAN/ENGINEER
2090,2091,FEMALE,20,48044,35-44,WRITER
2091,2092,MALE,1,49006,56+,ACADEMIC/EDUCATOR
2092,2093,MALE,0,48322,18-24,OTHER OR NOT SPECIFIED
2093,2094,MALE,2,60061,35-44,ARTIST
2094,2095,MALE,13,58504,56+,RETIRED
2095,2096,FEMALE,17,33990,25-34,TECHNICIAN/ENGINEER
2096,2097,MALE,5,48504,18-24,CUSTOMER SERVICE
2097,2098,MALE,20,48067,35-44,WRITER
2098,2099,FEMALE,0,48823,18-24,OTHER OR NOT SPECIFIED
2099,2100,FEMALE,0,24017,25-34,OTHER OR NOT SPECIFIED
2100,2101,MALE,16,48309,25-34,SELF-EMPLOYED
2101,2102,MALE,11,48825,25-34,LAWYER
2102,2103,MALE,12,03062,35-44,PROGRAMMER
2103,2104,MALE,15,60035,45-49,SCIENTIST
2104,2105,MALE,1,24060,25-34,ACADEMIC/EDUCATOR
2105,2106,FEMALE,20,495321,18-24,WRITER
2106,2107,MALE,1,24060,25-34,ACADEMIC/EDUCATOR
2107,2108,MALE,10,60462,UNDER 18,K-12 STUDENT
2108,2109,MALE,16,13090,25-34,SELF-EMPLOYED
2109,2110,MALE,11,46802,50-55,LAWYER
2110,2111,MALE,13,32806,56+,RETIRED
2111,2112,FEMALE,12,23116,45-49,PROGRAMMER
2112,2113,MALE,6,04456,25-34,DOCTOR/HEALTH CARE
2113,2114,MALE,18,21740,18-24,TRADESMAN/CRAFTSMAN
2114,2115,MALE,17,01519,35-44,TECHNICIAN/ENGINEER
2115,2116,MALE,4,49546,18-24,COLLEGE/GRAD STUDENT
2116,2117,MALE,13,49307,56+,RETIRED
2117,2118,MALE,14,02148,25-34,SALES/MARKETING
2118,2119,MALE,4,10036,35-44,COLLEGE/GRAD STUDENT
2119,2120,MALE,0,02780,UNDER 18,OTHER OR NOT SPECIFIED
2120,2121,MALE,13,02356,56+,RETIRED
2121,2122,MALE,12,61614,35-44,PROGRAMMER
2122,2123,FEMALE,0,13064,35-44,OTHER OR NOT SPECIFIED
2123,2124,MALE,0,12306,25-34,OTHER OR NOT SPECIFIED
2124,2125,MALE,3,46033,35-44,CLERICAL/ADMIN
2125,2126,MALE,14,02632,56+,SALES/MARKETING
2126,2127,MALE,4,12309,18-24,COLLEGE/GRAD STUDENT
2127,2128,FEMALE,1,46737,45-49,ACADEMIC/EDUCATOR
2128,2129,MALE,5,04103,25-34,CUSTOMER SERVICE
2129,2130,MALE,0,03060,45-49,OTHER OR NOT SPECIFIED
2130,2131,MALE,0,01701,25-34,OTHER OR NOT SPECIFIED
2131,2132,MALE,14,02632,56+,SALES/MARKETING
2132,2133,FEMALE,10,01607,UNDER 18,K-12 STUDENT
2133,2134,MALE,10,02780,18-24,K-12 STUDENT
2134,2135,MALE,1,01778,50-55,ACADEMIC/EDUCATOR
2135,2136,MALE,18,13027,35-44,TRADESMAN/CRAFTSMAN
2136,2137,FEMALE,10,00681,UNDER 18,K-12 STUDENT
2137,2138,FEMALE,4,88119,18-24,COLLEGE/GRAD STUDENT
2138,2139,FEMALE,3,33615,50-55,CLERICAL/ADMIN
2139,2140,MALE,14,46804,45-49,SALES/MARKETING
2140,2141,FEMALE,16,48706,50-55,SELF-EMPLOYED
2141,2142,FEMALE,14,46804,45-49,SALES/MARKETING
2142,2143,MALE,4,32607,18-24,COLLEGE/GRAD STUDENT
2143,2144,MALE,0,46517,18-24,OTHER OR NOT SPECIFIED
2144,2145,MALE,10,32750,18-24,K-12 STUDENT
2145,2146,MALE,2,96002,18-24,ARTIST
2146,2147,FEMALE,0,60641,18-24,OTHER OR NOT SPECIFIED
2147,2148,FEMALE,0,81301,18-24,OTHER OR NOT SPECIFIED
2148,2149,MALE,0,60089,25-34,OTHER OR NOT SPECIFIED
2149,2150,FEMALE,4,22904,18-24,COLLEGE/GRAD STUDENT
2150,2151,MALE,13,33316,56+,RETIRED
2151,2152,MALE,4,22807,18-24,COLLEGE/GRAD STUDENT
2152,2153,MALE,16,97405,18-24,SELF-EMPLOYED
2153,2154,MALE,12,68508,25-34,PROGRAMMER
2154,2155,FEMALE,10,50246,UNDER 18,K-12 STUDENT
2155,2156,MALE,19,55912,18-24,UNEMPLOYED
2156,2157,FEMALE,3,45244,18-24,CLERICAL/ADMIN
2157,2158,MALE,12,60618,25-34,PROGRAMMER
2158,2159,FEMALE,14,60618,50-55,SALES/MARKETING
2159,2160,FEMALE,19,46556,18-24,UNEMPLOYED
2160,2161,FEMALE,2,95521,35-44,ARTIST
2161,2162,FEMALE,10,35810,UNDER 18,K-12 STUDENT
2162,2163,MALE,0,87122,18-24,OTHER OR NOT SPECIFIED
2163,2164,MALE,0,95826,35-44,OTHER OR NOT SPECIFIED
2164,2165,MALE,7,32836,25-34,EXECUTIVE/MANAGERIAL
2165,2166,MALE,10,99203,UNDER 18,K-12 STUDENT
2166,2167,FEMALE,6,95833,25-34,DOCTOR/HEALTH CARE
2167,2168,MALE,10,60202,UNDER 18,K-12 STUDENT
2168,2169,MALE,0,95451,UNDER 18,OTHER OR NOT SPECIFIED
2169,2170,FEMALE,16,99114,50-55,SELF-EMPLOYED
2170,2171,MALE,0,48103,35-44,OTHER OR NOT SPECIFIED
2171,2172,MALE,20,60641,18-24,WRITER
2172,2173,MALE,13,87502,50-55,RETIRED
2173,2174,MALE,12,87505,50-55,PROGRAMMER
2174,2175,MALE,4,99217,25-34,COLLEGE/GRAD STUDENT
2175,2176,MALE,19,73505,UNDER 18,UNEMPLOYED
2176,2177,FEMALE,20,95451,35-44,WRITER
2177,2178,MALE,14,85251,45-49,SALES/MARKETING
2178,2179,FEMALE,0,28304,25-34,OTHER OR NOT SPECIFIED
2179,2180,MALE,12,27713-9225,25-34,PROGRAMMER
2180,2181,MALE,0,45245,25-34,OTHER OR NOT SPECIFIED
2181,2182,FEMALE,4,60443,25-34,COLLEGE/GRAD STUDENT
2182,2183,FEMALE,1,11795,56+,ACADEMIC/EDUCATOR
2183,2184,MALE,4,45403,18-24,COLLEGE/GRAD STUDENT
2184,2185,MALE,17,27502,45-49,TECHNICIAN/ENGINEER
2185,2186,MALE,5,41018,18-24,CUSTOMER SERVICE
2186,2187,MALE,16,60126,45-49,SELF-EMPLOYED
2187,2188,FEMALE,19,60641,18-24,UNEMPLOYED
2188,2189,MALE,10,60148,UNDER 18,K-12 STUDENT
2189,2190,FEMALE,15,27603,25-34,SCIENTIST
2190,2191,MALE,4,45231,18-24,COLLEGE/GRAD STUDENT
2191,2192,FEMALE,0,27713,25-34,OTHER OR NOT SPECIFIED
2192,2193,MALE,10,41011,UNDER 18,K-12 STUDENT
2193,2194,MALE,17,45233,25-34,TECHNICIAN/ENGINEER
2194,2195,MALE,10,60148,UNDER 18,K-12 STUDENT
2195,2196,MALE,12,45140,25-34,PROGRAMMER
2196,2197,FEMALE,1,27515,25-34,ACADEMIC/EDUCATOR
2197,2198,FEMALE,9,46815,35-44,HOMEMAKER
2198,2199,MALE,10,60613,UNDER 18,K-12 STUDENT
2199,2200,MALE,1,60016,35-44,ACADEMIC/EDUCATOR
2200,2201,MALE,20,46804,56+,WRITER
2201,2202,FEMALE,10,11743,UNDER 18,K-12 STUDENT
2202,2203,MALE,12,53718,45-49,PROGRAMMER
2203,2204,MALE,3,94941,56+,CLERICAL/ADMIN
2204,2205,FEMALE,7,10016,25-34,EXECUTIVE/MANAGERIAL
2205,2206,MALE,7,11201,45-49,EXECUTIVE/MANAGERIAL
2206,2207,MALE,4,07508,18-24,COLLEGE/GRAD STUDENT
2207,2208,MALE,0,10006,25-34,OTHER OR NOT SPECIFIED
2208,2209,MALE,7,10011,35-44,EXECUTIVE/MANAGERIAL
2209,2210,MALE,17,88005-4313,45-49,TECHNICIAN/ENGINEER
2210,2211,MALE,6,01950,45-49,DOCTOR/HEALTH CARE
2211,2212,MALE,4,80521,18-24,COLLEGE/GRAD STUDENT
2212,2213,FEMALE,0,60622,25-34,OTHER OR NOT SPECIFIED
2213,2214,FEMALE,1,46807,25-34,ACADEMIC/EDUCATOR
2214,2215,FEMALE,0,93940,25-34,OTHER OR NOT SPECIFIED
2215,2216,FEMALE,20,60612,25-34,WRITER
2216,2217,MALE,10,44906,UNDER 18,K-12 STUDENT
2217,2218,MALE,17,64153,35-44,TECHNICIAN/ENGINEER
