,movie_id,title,genres
1035,1049,"GHOST AND THE DARKNESS, THE (1996)",ADVENTURE
1036,1050,LOOKING FOR RICHARD (1996),DOCUMENTARY
1036,1050,LOOKING FOR RICHARD (1996),DRAMA
1037,1051,TREES LOUNGE (1996),DRAMA
1038,1052,"PROPRIETOR, THE (1996)",DRAMA
1039,1053,NORMAL LIFE (1996),CRIME
1039,1053,NORMAL LIFE (1996),DRAMA
1040,1054,GET ON THE BUS (1996),DRAMA
1041,1055,SHADOW CONSPIRACY (1997),THRILLER
1042,1056,JUDE (1996),DRAMA
1043,1057,EVERYONE SAYS I LOVE YOU (1996),COMEDY
1043,1057,EVERYONE SAYS I LOVE YOU (1996),MUSICAL
1043,1057,EVERYONE SAYS I LOVE YOU (1996),ROMANCE
1044,1058,BITTER SUGAR (AZUCAR AMARGO) (1996),DRAMA
1045,1059,WILLIAM SHAKESPEARE'S ROMEO AND JULIET (1996),DRAMA
1045,1059,WILLIAM SHAKESPEARE'S ROMEO AND JULIET (1996),ROMANCE
1046,1060,SWINGERS (1996),COMEDY
1046,1060,SWINGERS (1996),DRAMA
1047,1061,SLEEPERS (1996),CRIME
1047,1061,SLEEPERS (1996),DRAMA
1048,1062,"SUNCHASER, THE (1996)",DRAMA
1049,1063,JOHNS (1996),DRAMA
1050,1064,ALADDIN AND THE KING OF THIEVES (1996),ANIMATION
1050,1064,ALADDIN AND THE KING OF THIEVES (1996),CHILDREN'S
1050,1064,ALADDIN AND THE KING OF THIEVES (1996),COMEDY
1051,1065,"WOMAN IN QUESTION, THE (1950)",MYSTERY
1052,1066,SHALL WE DANCE? (1937),COMEDY
1052,1066,SHALL WE DANCE? (1937),MUSICAL
1052,1066,SHALL WE DANCE? (1937),ROMANCE
1053,1067,"DAMSEL IN DISTRESS, A (1937)",COMEDY
1053,1067,"DAMSEL IN DISTRESS, A (1937)",MUSICAL
1053,1067,"DAMSEL IN DISTRESS, A (1937)",ROMANCE
1054,1068,CROSSFIRE (1947),CRIME
1054,1068,CROSSFIRE (1947),FILM-NOIR
1055,1069,"MURDER, MY SWEET (1944)",FILM-NOIR
1055,1069,"MURDER, MY SWEET (1944)",THRILLER
1056,1070,MACAO (1952),ADVENTURE
1057,1071,FOR THE MOMENT (1994),ROMANCE
1057,1071,FOR THE MOMENT (1994),WAR
1058,1073,WILLY WONKA AND THE CHOCOLATE FACTORY (1971),ADVENTURE
1058,1073,WILLY WONKA AND THE CHOCOLATE FACTORY (1971),CHILDREN'S
1058,1073,WILLY WONKA AND THE CHOCOLATE FACTORY (1971),COMEDY
1058,1073,WILLY WONKA AND THE CHOCOLATE FACTORY (1971),FANTASY
1059,1075,"SEXUAL LIFE OF THE BELGIANS, THE (1994)",COMEDY
1060,1076,"INNOCENTS, THE (1961)",THRILLER
1061,1077,SLEEPER (1973),COMEDY
1061,1077,SLEEPER (1973),SCI-FI
1062,1078,BANANAS (1971),COMEDY
1062,1078,BANANAS (1971),WAR
1063,1079,"FISH CALLED WANDA, A (1988)",COMEDY
1064,1080,MONTY PYTHON'S LIFE OF BRIAN (1979),COMEDY
1065,1081,VICTOR/VICTORIA (1982),COMEDY
1065,1081,VICTOR/VICTORIA (1982),MUSICAL
1066,1082,"CANDIDATE, THE (1972)",DRAMA
1067,1083,"GREAT RACE, THE (1965)",COMEDY
1067,1083,"GREAT RACE, THE (1965)",MUSICAL
1068,1084,BONNIE AND CLYDE (1967),CRIME
1068,1084,BONNIE AND CLYDE (1967),DRAMA
1069,1085,"OLD MAN AND THE SEA, THE (1958)",ADVENTURE
1069,1085,"OLD MAN AND THE SEA, THE (1958)",DRAMA
1070,1086,DIAL M FOR MURDER (1954),MYSTERY
1070,1086,DIAL M FOR MURDER (1954),THRILLER
1071,1087,MADAME BUTTERFLY (1995),MUSICAL
1072,1088,DIRTY DANCING (1987),MUSICAL
1072,1088,DIRTY DANCING (1987),ROMANCE
1073,1089,RESERVOIR DOGS (1992),CRIME
1073,1089,RESERVOIR DOGS (1992),THRILLER
1074,1090,PLATOON (1986),DRAMA
1074,1090,PLATOON (1986),WAR
1075,1091,WEEKEND AT BERNIE'S (1989),COMEDY
1076,1092,BASIC INSTINCT (1992),MYSTERY
1076,1092,BASIC INSTINCT (1992),THRILLER
1077,1093,"DOORS, THE (1991)",DRAMA
1077,1093,"DOORS, THE (1991)",MUSICAL
1078,1094,"CRYING GAME, THE (1992)",DRAMA
1078,1094,"CRYING GAME, THE (1992)",ROMANCE
1078,1094,"CRYING GAME, THE (1992)",WAR
1079,1095,GLENGARRY GLEN ROSS (1992),DRAMA
1080,1096,SOPHIE'S CHOICE (1982),DRAMA
1081,1097,E.T. THE EXTRA-TERRESTRIAL (1982),CHILDREN'S
1081,1097,E.T. THE EXTRA-TERRESTRIAL (1982),DRAMA
1081,1097,E.T. THE EXTRA-TERRESTRIAL (1982),FANTASY
1081,1097,E.T. THE EXTRA-TERRESTRIAL (1982),SCI-FI
1082,1098,"SEARCH FOR ONE-EYE JIMMY, THE (1996)",COMEDY
1083,1099,"CHRISTMAS CAROL, A (1938)",DRAMA
1084,1100,DAYS OF THUNDER (1990),ACTION
1084,1100,DAYS OF THUNDER (1990),ROMANCE
1085,1101,TOP GUN (1986),ACTION
1085,1101,TOP GUN (1986),ROMANCE
1086,1102,AMERICAN STRAYS (1996),ACTION
1087,1103,REBEL WITHOUT A CAUSE (1955),DRAMA
1088,1104,"STREETCAR NAMED DESIRE, A (1951)",DRAMA
1089,1105,CHILDREN OF THE CORN IV: THE GATHERING (1996),HORROR
1090,1106,"LEOPARD SON, THE (1996)",DOCUMENTARY
1091,1107,LOSER (1991),COMEDY
1092,1108,PREROKBE OGNJA (1995),DOCUMENTARY
1093,1109,CHARM'S INCIDENTS (1996),DRAMA
1094,1110,BIRD OF PREY (1996),ACTION
1095,1111,MICROCOSMOS (MICROCOSMOS: LE PEUPLE DE L'HERBE) (1996),DOCUMENTARY
1096,1112,PALOOKAVILLE (1996),ACTION
1096,1112,PALOOKAVILLE (1996),DRAMA
1097,1113,"ASSOCIATE, THE (1996)",COMEDY
1098,1114,"FUNERAL, THE (1996)",DRAMA
1099,1115,SLEEPOVER (1995),COMEDY
1099,1115,SLEEPOVER (1995),DRAMA
1100,1116,"SINGLE GIRL, A (LA FILLE SEULE) (1995)",DRAMA
1101,1117,"EIGHTH DAY, THE (LE HUITIÈME JOUR ) (1996)",DRAMA
1102,1118,TASHUNGA (1995),ADVENTURE
1102,1118,TASHUNGA (1995),WESTERN
1103,1119,DRUNKS (1997),DRAMA
1104,1120,"PEOPLE VS. LARRY FLYNT, THE (1996)",DRAMA
1105,1121,GLORY DAZE (1996),DRAMA
1106,1122,PLUTONIUM CIRCUS (1995),DOCUMENTARY
1107,1123,"PERFECT CANDIDATE, A (1996)",DOCUMENTARY
1108,1124,ON GOLDEN POND (1981),DRAMA
1109,1125,"RETURN OF THE PINK PANTHER, THE (1974)",COMEDY
1110,1126,DROP DEAD FRED (1991),COMEDY
1110,1126,DROP DEAD FRED (1991),FANTASY
1111,1127,"ABYSS, THE (1989)",ACTION
1111,1127,"ABYSS, THE (1989)",ADVENTURE
1111,1127,"ABYSS, THE (1989)",SCI-FI
1111,1127,"ABYSS, THE (1989)",THRILLER
1112,1128,"FOG, THE (1980)",HORROR
1113,1129,ESCAPE FROM NEW YORK (1981),ACTION
1113,1129,ESCAPE FROM NEW YORK (1981),ADVENTURE
1113,1129,ESCAPE FROM NEW YORK (1981),SCI-FI
1113,1129,ESCAPE FROM NEW YORK (1981),THRILLER
1114,1130,"HOWLING, THE (1980)",HORROR
1115,1131,JEAN DE FLORETTE (1986),DRAMA
1116,1132,MANON OF THE SPRING (MANON DES SOURCES) (1986),DRAMA
1117,1133,TALKING ABOUT SEX (1994),COMEDY
1117,1133,TALKING ABOUT SEX (1994),DRAMA
1118,1134,JOHNNY 100 PESOS (1993),ACTION
1118,1134,JOHNNY 100 PESOS (1993),DRAMA
1119,1135,PRIVATE BENJAMIN (1980),COMEDY
1120,1136,MONTY PYTHON AND THE HOLY GRAIL (1974),COMEDY
1121,1137,HUSTLER WHITE (1996),ROMANCE
1122,1138,DADETOWN (1995),DOCUMENTARY
1123,1139,EVERYTHING RELATIVE (1996),DRAMA
1124,1140,ENTERTAINING ANGELS: THE DOROTHY DAY STORY (1996),DRAMA
1125,1141,HOOGSTE TIJD (1995),DRAMA
1126,1142,GET OVER IT (1996),DRAMA
1127,1143,THREE LIVES AND ONLY ONE DEATH (1996),COMEDY
1128,1144,"LINE KING: AL HIRSCHFELD, THE (1996)",DOCUMENTARY
1129,1145,SNOWRIDERS (1996),DOCUMENTARY
1130,1146,CURTIS'S CHARM (1995),COMEDY
1130,1146,CURTIS'S CHARM (1995),DRAMA
1131,1147,WHEN WE WERE KINGS (1996),DOCUMENTARY
1132,1148,"WRONG TROUSERS, THE (1993)",ANIMATION
1132,1148,"WRONG TROUSERS, THE (1993)",COMEDY
1133,1149,JLG/JLG - AUTOPORTRAIT DE DÉCEMBRE (1994),DOCUMENTARY
1133,1149,JLG/JLG - AUTOPORTRAIT DE DÉCEMBRE (1994),DRAMA
1134,1150,"RETURN OF MARTIN GUERRE, THE (RETOUR DE MARTIN GUERRE, LE) (1982)",DRAMA
1135,1151,FAUST (1994),ANIMATION
1135,1151,FAUST (1994),COMEDY
1135,1151,FAUST (1994),THRILLER
1136,1152,HE WALKED BY NIGHT (1948),CRIME
1136,1152,HE WALKED BY NIGHT (1948),FILM-NOIR
1136,1152,HE WALKED BY NIGHT (1948),THRILLER
1137,1153,RAW DEAL (1948),FILM-NOIR
1138,1154,T-MEN (1947),FILM-NOIR
1139,1155,"INVITATION, THE (ZAPROSZENIE) (1986)",DRAMA
1140,1156,"CHILDREN ARE WATCHING US, THE (BAMBINI CI GUARDANO, I) (1942)",DRAMA
1141,1157,"SYMPHONIE PASTORALE, LA (1946)",DRAMA
1142,1158,HERE COMES COOKIE (1935),COMEDY
1143,1159,LOVE IN BLOOM (1935),ROMANCE
1144,1160,SIX OF A KIND (1934),COMEDY
1145,1161,"TIN DRUM, THE (BLECHTROMMEL, DIE) (1979)",DRAMA
1146,1162,"RULING CLASS, THE (1972)",COMEDY
1147,1163,MINA TANNENBAUM (1994),DRAMA
1148,1164,TWO OR THREE THINGS I KNOW ABOUT HER (1966),DRAMA
1149,1165,"BLOODY CHILD, THE (1996)",DRAMA
1149,1165,"BLOODY CHILD, THE (1996)",THRILLER
1150,1166,FARMER & CHASE (1995),COMEDY
1151,1167,DEAR GOD (1996),COMEDY
1152,1168,BAD MOON (1996),HORROR
1153,1169,AMERICAN DREAM (1990),DOCUMENTARY
1154,1170,BEST OF THE BEST 3: NO TURNING BACK (1995),ACTION
1155,1171,BOB ROBERTS (1992),COMEDY
1156,1172,CINEMA PARADISO (1988),COMEDY
1156,1172,CINEMA PARADISO (1988),DRAMA
1156,1172,CINEMA PARADISO (1988),ROMANCE
1157,1173,"COOK THE THIEF HIS WIFE & HER LOVER, THE (1989)",DRAMA
1158,1174,GROSSE FATIGUE (1994),COMEDY
1159,1175,DELICATESSEN (1991),COMEDY
1159,1175,DELICATESSEN (1991),SCI-FI
1160,1176,"DOUBLE LIFE OF VERONIQUE, THE (LA DOUBLE VIE DE VÉRONIQUE) (1991)",DRAMA
1161,1177,ENCHANTED APRIL (1991),DRAMA
1162,1178,PATHS OF GLORY (1957),DRAMA
1162,1178,PATHS OF GLORY (1957),WAR
1163,1179,"GRIFTERS, THE (1990)",CRIME
1163,1179,"GRIFTERS, THE (1990)",DRAMA
1163,1179,"GRIFTERS, THE (1990)",FILM-NOIR
1164,1180,HEAR MY SONG (1991),COMEDY
1165,1181,"SHOOTER, THE (1995)",ACTION
1166,1183,"ENGLISH PATIENT, THE (1996)",DRAMA
1166,1183,"ENGLISH PATIENT, THE (1996)",ROMANCE
1166,1183,"ENGLISH PATIENT, THE (1996)",WAR
1167,1184,MEDITERRANEO (1991),COMEDY
1167,1184,MEDITERRANEO (1991),WAR
1168,1185,MY LEFT FOOT (1989),DRAMA
1169,1186,"SEX, LIES, AND VIDEOTAPE (1989)",DRAMA
1170,1187,PASSION FISH (1992),DRAMA
1171,1188,STRICTLY BALLROOM (1992),COMEDY
1171,1188,STRICTLY BALLROOM (1992),ROMANCE
1172,1189,"THIN BLUE LINE, THE (1988)",DOCUMENTARY
1173,1190,TIE ME UP! TIE ME DOWN! (1990),DRAMA
1174,1191,MADONNA: TRUTH OR DARE (1991),DOCUMENTARY
1175,1192,PARIS IS BURNING (1990),DOCUMENTARY
1176,1193,ONE FLEW OVER THE CUCKOO'S NEST (1975),DRAMA
1177,1194,UP IN SMOKE (1978),COMEDY
1178,1196,STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK (1980),ACTION
1178,1196,STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK (1980),ADVENTURE
1178,1196,STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK (1980),DRAMA
1178,1196,STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK (1980),SCI-FI
1178,1196,STAR WARS: EPISODE V - THE EMPIRE STRIKES BACK (1980),WAR
1179,1197,"PRINCESS BRIDE, THE (1987)",ACTION
1179,1197,"PRINCESS BRIDE, THE (1987)",ADVENTURE
1179,1197,"PRINCESS BRIDE, THE (1987)",COMEDY
1179,1197,"PRINCESS BRIDE, THE (1987)",ROMANCE
1180,1198,RAIDERS OF THE LOST ARK (1981),ACTION
1180,1198,RAIDERS OF THE LOST ARK (1981),ADVENTURE
1181,1199,BRAZIL (1985),SCI-FI
1182,1200,ALIENS (1986),ACTION
1182,1200,ALIENS (1986),SCI-FI
1182,1200,ALIENS (1986),THRILLER
1182,1200,ALIENS (1986),WAR
1183,1201,"GOOD, THE BAD AND THE UGLY, THE (1966)",ACTION
1183,1201,"GOOD, THE BAD AND THE UGLY, THE (1966)",WESTERN
1184,1202,WITHNAIL AND I (1987),COMEDY
1185,1203,12 ANGRY MEN (1957),DRAMA
1186,1204,LAWRENCE OF ARABIA (1962),ADVENTURE
1186,1204,LAWRENCE OF ARABIA (1962),WAR
1187,1205,"TRANSFORMERS: THE MOVIE, THE (1986)",ACTION
1187,1205,"TRANSFORMERS: THE MOVIE, THE (1986)",ANIMATION
1187,1205,"TRANSFORMERS: THE MOVIE, THE (1986)",CHILDREN'S
1187,1205,"TRANSFORMERS: THE MOVIE, THE (1986)",SCI-FI
1187,1205,"TRANSFORMERS: THE MOVIE, THE (1986)",THRILLER
1187,1205,"TRANSFORMERS: THE MOVIE, THE (1986)",WAR
1188,1206,"CLOCKWORK ORANGE, A (1971)",SCI-FI
1189,1207,TO KILL A MOCKINGBIRD (1962),DRAMA
1190,1208,APOCALYPSE NOW (1979),DRAMA
1190,1208,APOCALYPSE NOW (1979),WAR
1191,1209,ONCE UPON A TIME IN THE WEST (1969),WESTERN
1192,1210,STAR WARS: EPISODE VI - RETURN OF THE JEDI (1983),ACTION
1192,1210,STAR WARS: EPISODE VI - RETURN OF THE JEDI (1983),ADVENTURE
1192,1210,STAR WARS: EPISODE VI - RETURN OF THE JEDI (1983),ROMANCE
1192,1210,STAR WARS: EPISODE VI - RETURN OF THE JEDI (1983),SCI-FI
1192,1210,STAR WARS: EPISODE VI - RETURN OF THE JEDI (1983),WAR
1193,1211,WINGS OF DESIRE (DER HIMMEL ÜBER BERLIN) (1987),COMEDY
1193,1211,WINGS OF DESIRE (DER HIMMEL ÜBER BERLIN) (1987),DRAMA
1193,1211,WINGS OF DESIRE (DER HIMMEL ÜBER BERLIN) (1987),ROMANCE
1194,1212,"THIRD MAN, THE (1949)",MYSTERY
1194,1212,"THIRD MAN, THE (1949)",THRILLER
1195,1213,GOODFELLAS (1990),CRIME
1195,1213,GOODFELLAS (1990),DRAMA
1196,1214,ALIEN (1979),ACTION
1196,1214,ALIEN (1979),HORROR
1196,1214,ALIEN (1979),SCI-FI
1196,1214,ALIEN (1979),THRILLER
1197,1215,ARMY OF DARKNESS (1993),ACTION
1197,1215,ARMY OF DARKNESS (1993),ADVENTURE
1197,1215,ARMY OF DARKNESS (1993),COMEDY
1197,1215,ARMY OF DARKNESS (1993),HORROR
1197,1215,ARMY OF DARKNESS (1993),SCI-FI
1198,1216,"BIG BLUE, THE (LE GRAND BLEU) (1988)",ADVENTURE
1198,1216,"BIG BLUE, THE (LE GRAND BLEU) (1988)",ROMANCE
1199,1217,RAN (1985),DRAMA
1199,1217,RAN (1985),WAR
1200,1218,"KILLER, THE (DIE XUE SHUANG XIONG) (1989)",ACTION
1200,1218,"KILLER, THE (DIE XUE SHUANG XIONG) (1989)",THRILLER
1201,1219,PSYCHO (1960),HORROR
1201,1219,PSYCHO (1960),THRILLER
1202,1220,"BLUES BROTHERS, THE (1980)",ACTION
1202,1220,"BLUES BROTHERS, THE (1980)",COMEDY
1202,1220,"BLUES BROTHERS, THE (1980)",MUSICAL
1203,1221,"GODFATHER: PART II, THE (1974)",ACTION
1203,1221,"GODFATHER: PART II, THE (1974)",CRIME
1203,1221,"GODFATHER: PART II, THE (1974)",DRAMA
1204,1222,FULL METAL JACKET (1987),ACTION
1204,1222,FULL METAL JACKET (1987),DRAMA
1204,1222,FULL METAL JACKET (1987),WAR
1205,1223,"GRAND DAY OUT, A (1992)",ANIMATION
1205,1223,"GRAND DAY OUT, A (1992)",COMEDY
1206,1224,HENRY V (1989),DRAMA
1206,1224,HENRY V (1989),WAR
1207,1225,AMADEUS (1984),DRAMA
1208,1226,"QUIET MAN, THE (1952)",COMEDY
1208,1226,"QUIET MAN, THE (1952)",ROMANCE
1209,1227,ONCE UPON A TIME IN AMERICA (1984),CRIME
1209,1227,ONCE UPON A TIME IN AMERICA (1984),DRAMA
1209,1227,ONCE UPON A TIME IN AMERICA (1984),THRILLER
1210,1228,RAGING BULL (1980),DRAMA
1211,1230,ANNIE HALL (1977),COMEDY
1211,1230,ANNIE HALL (1977),ROMANCE
1212,1231,"RIGHT STUFF, THE (1983)",DRAMA
1213,1232,STALKER (1979),MYSTERY
1213,1232,STALKER (1979),SCI-FI
1214,1233,"BOAT, THE (DAS BOOT) (1981)",ACTION
1214,1233,"BOAT, THE (DAS BOOT) (1981)",DRAMA
1214,1233,"BOAT, THE (DAS BOOT) (1981)",WAR
1215,1234,"STING, THE (1973)",COMEDY
1215,1234,"STING, THE (1973)",CRIME
1216,1235,HAROLD AND MAUDE (1971),COMEDY
1217,1236,TRUST (1990),COMEDY
1217,1236,TRUST (1990),DRAMA
1218,1237,"SEVENTH SEAL, THE (SJUNDE INSEGLET, DET) (1957)",DRAMA
1219,1238,LOCAL HERO (1983),COMEDY
1220,1240,"TERMINATOR, THE (1984)",ACTION
1220,1240,"TERMINATOR, THE (1984)",SCI-FI
1220,1240,"TERMINATOR, THE (1984)",THRILLER
1221,1241,BRAINDEAD (1992),COMEDY
1221,1241,BRAINDEAD (1992),HORROR
1222,1242,GLORY (1989),ACTION
1222,1242,GLORY (1989),DRAMA
1222,1242,GLORY (1989),WAR
1223,1243,ROSENCRANTZ AND GUILDENSTERN ARE DEAD (1990),COMEDY
1223,1243,ROSENCRANTZ AND GUILDENSTERN ARE DEAD (1990),DRAMA
1224,1244,MANHATTAN (1979),COMEDY
1224,1244,MANHATTAN (1979),DRAMA
1224,1244,MANHATTAN (1979),ROMANCE
1225,1245,MILLER'S CROSSING (1990),DRAMA
1226,1246,DEAD POETS SOCIETY (1989),DRAMA
1227,1247,"GRADUATE, THE (1967)",DRAMA
1227,1247,"GRADUATE, THE (1967)",ROMANCE
1228,1248,TOUCH OF EVIL (1958),CRIME
1228,1248,TOUCH OF EVIL (1958),FILM-NOIR
1228,1248,TOUCH OF EVIL (1958),THRILLER
1229,1249,NIKITA (LA FEMME NIKITA) (1990),THRILLER
1230,1250,"BRIDGE ON THE RIVER KWAI, THE (1957)",DRAMA
1230,1250,"BRIDGE ON THE RIVER KWAI, THE (1957)",WAR
1231,1251,8 1/2 (1963),DRAMA
1232,1252,CHINATOWN (1974),FILM-NOIR
1232,1252,CHINATOWN (1974),MYSTERY
1232,1252,CHINATOWN (1974),THRILLER
1233,1253,"DAY THE EARTH STOOD STILL, THE (1951)",DRAMA
1233,1253,"DAY THE EARTH STOOD STILL, THE (1951)",SCI-FI
1234,1254,"TREASURE OF THE SIERRA MADRE, THE (1948)",ADVENTURE
1235,1255,BAD TASTE (1987),COMEDY
1235,1255,BAD TASTE (1987),HORROR
1236,1256,DUCK SOUP (1933),COMEDY
1236,1256,DUCK SOUP (1933),WAR
1237,1257,BETTER OFF DEAD... (1985),COMEDY
1238,1258,"SHINING, THE (1980)",HORROR
1239,1259,STAND BY ME (1986),ADVENTURE
1239,1259,STAND BY ME (1986),COMEDY
1239,1259,STAND BY ME (1986),DRAMA
1240,1260,M (1931),CRIME
1240,1260,M (1931),FILM-NOIR
1240,1260,M (1931),THRILLER
1241,1261,EVIL DEAD II (DEAD BY DAWN) (1987),ACTION
1241,1261,EVIL DEAD II (DEAD BY DAWN) (1987),ADVENTURE
1241,1261,EVIL DEAD II (DEAD BY DAWN) (1987),COMEDY
1241,1261,EVIL DEAD II (DEAD BY DAWN) (1987),HORROR
1242,1262,"GREAT ESCAPE, THE (1963)",ADVENTURE
1242,1262,"GREAT ESCAPE, THE (1963)",WAR
1243,1263,"DEER HUNTER, THE (1978)",DRAMA
1243,1263,"DEER HUNTER, THE (1978)",WAR
1244,1264,DIVA (1981),ACTION
1244,1264,DIVA (1981),DRAMA
1244,1264,DIVA (1981),MYSTERY
1244,1264,DIVA (1981),ROMANCE
1244,1264,DIVA (1981),THRILLER
1245,1265,GROUNDHOG DAY (1993),COMEDY
1245,1265,GROUNDHOG DAY (1993),ROMANCE
1246,1266,UNFORGIVEN (1992),WESTERN
1247,1267,"MANCHURIAN CANDIDATE, THE (1962)",FILM-NOIR
1247,1267,"MANCHURIAN CANDIDATE, THE (1962)",THRILLER
1248,1268,PUMP UP THE VOLUME (1990),DRAMA
1249,1269,ARSENIC AND OLD LACE (1944),COMEDY
1249,1269,ARSENIC AND OLD LACE (1944),MYSTERY
1249,1269,ARSENIC AND OLD LACE (1944),THRILLER
1250,1270,BACK TO THE FUTURE (1985),COMEDY
1250,1270,BACK TO THE FUTURE (1985),SCI-FI
1251,1271,FRIED GREEN TOMATOES (1991),DRAMA
1252,1272,PATTON (1970),DRAMA
1252,1272,PATTON (1970),WAR
1253,1273,DOWN BY LAW (1986),COMEDY
1253,1273,DOWN BY LAW (1986),DRAMA
1254,1274,AKIRA (1988),ADVENTURE
1254,1274,AKIRA (1988),ANIMATION
1254,1274,AKIRA (1988),SCI-FI
1254,1274,AKIRA (1988),THRILLER
1255,1275,HIGHLANDER (1986),ACTION
1255,1275,HIGHLANDER (1986),ADVENTURE
1256,1276,COOL HAND LUKE (1967),COMEDY
1256,1276,COOL HAND LUKE (1967),DRAMA
1257,1277,CYRANO DE BERGERAC (1990),ACTION
1257,1277,CYRANO DE BERGERAC (1990),DRAMA
1257,1277,CYRANO DE BERGERAC (1990),ROMANCE
1258,1278,YOUNG FRANKENSTEIN (1974),COMEDY
1258,1278,YOUNG FRANKENSTEIN (1974),HORROR
1259,1279,NIGHT ON EARTH (1991),COMEDY
1259,1279,NIGHT ON EARTH (1991),DRAMA
1260,1280,RAISE THE RED LANTERN (1991),DRAMA
1261,1281,"GREAT DICTATOR, THE (1940)",COMEDY
1262,1282,FANTASIA (1940),ANIMATION
1262,1282,FANTASIA (1940),CHILDREN'S
1262,1282,FANTASIA (1940),MUSICAL
1263,1283,HIGH NOON (1952),WESTERN
1264,1284,"BIG SLEEP, THE (1946)",FILM-NOIR
1264,1284,"BIG SLEEP, THE (1946)",MYSTERY
1265,1285,HEATHERS (1989),COMEDY
1266,1286,SOMEWHERE IN TIME (1980),DRAMA
1266,1286,SOMEWHERE IN TIME (1980),ROMANCE
1267,1287,BEN-HUR (1959),ACTION
1267,1287,BEN-HUR (1959),ADVENTURE
1267,1287,BEN-HUR (1959),DRAMA
1268,1288,THIS IS SPINAL TAP (1984),COMEDY
1268,1288,THIS IS SPINAL TAP (1984),DRAMA
1268,1288,THIS IS SPINAL TAP (1984),MUSICAL
1269,1289,KOYAANISQATSI (1983),DOCUMENTARY
1269,1289,KOYAANISQATSI (1983),WAR
1270,1290,SOME KIND OF WONDERFUL (1987),DRAMA
1270,1290,SOME KIND OF WONDERFUL (1987),ROMANCE
1271,1291,INDIANA JONES AND THE LAST CRUSADE (1989),ACTION
1271,1291,INDIANA JONES AND THE LAST CRUSADE (1989),ADVENTURE
1272,1292,BEING THERE (1979),COMEDY
1273,1293,GANDHI (1982),DRAMA
1274,1294,M*A*S*H (1970),COMEDY
1274,1294,M*A*S*H (1970),WAR
1275,1295,"UNBEARABLE LIGHTNESS OF BEING, THE (1988)",DRAMA
1276,1296,"ROOM WITH A VIEW, A (1986)",DRAMA
1276,1296,"ROOM WITH A VIEW, A (1986)",ROMANCE
1277,1297,REAL GENIUS (1985),COMEDY
1278,1298,PINK FLOYD - THE WALL (1982),DRAMA
1278,1298,PINK FLOYD - THE WALL (1982),MUSICAL
1278,1298,PINK FLOYD - THE WALL (1982),WAR
1279,1299,"KILLING FIELDS, THE (1984)",DRAMA
1279,1299,"KILLING FIELDS, THE (1984)",WAR
1280,1300,MY LIFE AS A DOG (MITT LIV SOM HUND) (1985),DRAMA
1281,1301,FORBIDDEN PLANET (1956),SCI-FI
1282,1302,FIELD OF DREAMS (1989),DRAMA
1283,1303,"MAN WHO WOULD BE KING, THE (1975)",ADVENTURE
1284,1304,BUTCH CASSIDY AND THE SUNDANCE KID (1969),ACTION
1284,1304,BUTCH CASSIDY AND THE SUNDANCE KID (1969),COMEDY
1284,1304,BUTCH CASSIDY AND THE SUNDANCE KID (1969),WESTERN
1285,1305,"PARIS, TEXAS (1984)",DRAMA
1286,1306,UNTIL THE END OF THE WORLD (BIS ANS ENDE DER WELT) (1991),DRAMA
1286,1306,UNTIL THE END OF THE WORLD (BIS ANS ENDE DER WELT) (1991),SCI-FI
1287,1307,WHEN HARRY MET SALLY... (1989),COMEDY
1287,1307,WHEN HARRY MET SALLY... (1989),ROMANCE
1288,1308,I SHOT A MAN IN VEGAS (1995),COMEDY
1289,1309,PARALLEL SONS (1995),DRAMA
1289,1309,PARALLEL SONS (1995),ROMANCE
1290,1310,HYPE! (1996),DOCUMENTARY
1291,1311,SANTA WITH MUSCLES (1996),COMEDY
1292,1312,FEMALE PERVERSIONS (1996),DRAMA
1293,1313,MAD DOG TIME (1996),CRIME
1294,1314,BREATHING ROOM (1996),ROMANCE
1295,1315,PARIS WAS A WOMAN (1995),DOCUMENTARY
1296,1316,ANNA (1996),DRAMA
1297,1317,I'M NOT RAPPAPORT (1996),COMEDY
1298,1318,BLUE JUICE (1995),COMEDY
1298,1318,BLUE JUICE (1995),DRAMA
1299,1319,KIDS OF SURVIVAL (1993),DOCUMENTARY
1300,1320,ALIEN³ (1992),ACTION
1300,1320,ALIEN³ (1992),HORROR
1300,1320,ALIEN³ (1992),SCI-FI
1300,1320,ALIEN³ (1992),THRILLER
1301,1321,"AMERICAN WEREWOLF IN LONDON, AN (1981)",HORROR
1302,1322,AMITYVILLE 1992: IT'S ABOUT TIME (1992),HORROR
1303,1323,AMITYVILLE 3-D (1983),HORROR
1304,1324,AMITYVILLE: DOLLHOUSE (1996),HORROR
1305,1325,AMITYVILLE: A NEW GENERATION (1993),HORROR
1306,1326,AMITYVILLE II: THE POSSESSION (1982),HORROR
1307,1327,"AMITYVILLE HORROR, THE (1979)",HORROR
1308,1328,"AMITYVILLE CURSE, THE (1990)",HORROR
1309,1329,BLOOD FOR DRACULA (ANDY WARHOL'S DRACULA) (1974),HORROR
1310,1330,APRIL FOOL'S DAY (1986),COMEDY
